en,Свързани лица,Related parties
en,В сила от,In effect from
en,Политика,Policy
en,Клиенти,Customers
en,Отпечатвания,Prints
en,Препращания,Forwardings
en,Виждания,Views
en,получаване,receiving
en,изпращане,sending
en,Изтича,Expires
en,Мета информация,Meta information
en,Адресант->Имейл,Addressee->Email
en,Адресат->Имейл,Recipient->Email
en,За да изпратит_e780e,You must fill the field
en,Потребителски _842c,User Data
en,Промяна на пер_ca722,Change the personalization
en,Няма данни,No data availible
en,Персонализация,Personalization
en,Смяна на парола,Change password
en,cмяна),change)
en,Спецификации,Specifications
en,Отчети за POS пр_e9fc7,Reports for POS sales
en,Молби за отпуски,Applications for leave
en,Командировки,Business trips
en,Заповеди за от_0349e,Orders to leave
en,Болнични листи,Sick leaves
en,ГРЕШКА В ПРИЛО_9cbdc,Application Error
en,Без дата,No date
en,Отработено време,Spent time
en,Краен срок,Deadline
en,Всички задачи,All tasks
en,остават,remain
en,задача,task
en,Грешки,Errors
en,Потребителя тр_b2f5,User must have at least one role for a team!
en,Потребителя тр_ac2a,User must have at least one role to rank!
en,Системна,System
en,Ранг,rank
en,Модул,Module
en,индиректно,indirect
en,Брой фирми,Number of companies
en,Нямате добавен_416b,Not added a list for circulars. Please add.
en,Нямате добавен_cfec,Not added a list for emails. Please add.
en,Блокирани,Blocked
en,Етикети,Labels
en,Писма,Letters
en,Факсове,Faxes
en,SMS-и,SMS
en,Списъци,Lists
en,Масово разпращ_7ab3,Mass mailing
en,Напишете името_d3f1,Write the name of each field on a separate line
en,Kлючовото поле _0236,The key field for the list
en,Полета,Fields
en,циркулярни кон_6939,circulars contacts
en,Списъци за изп_2d55a,"Lists for sending circulars emails, letters, SMS-and faxes and more"
en,имейл,e-mail
en,Счетоводни,Accounting
en,Отчет за POS про_380b0,Report for POS sales
en,Циркулярни,Circular
en,Общи,General
en,Задачи от,Tasks from
en,Задачи към,Tasks for
en,Терминология,Terminology
en,Технологии,Technology
en,Некоректен имейл,Incorrect email
en,Имейл->Адрес,Email->Address
en,Некоректна сто_a431,Incorrect field value
en,Трябва да избе_e751c,You must select only one of the three options
en,Препращане на _8c56a,Forwarding email
en,входящ имейл,incoming email
en,Видян на,Seen at
en,Отношение,Relation
en,Контейнер,Container
en,Отношения на п_2a603,Relations of users to threads
en,Абониран,Subscribed
en,Споделен,Shared
en,Сума,Amount
en,Обръщение в им_757d4,Salutation in e-mails
en,Липсват възмож_dd95,There are no possibilities for sending email. Set at least one account in Documents-> Email-> Accounts
en,Вземи файла от _4ad6,Take the file from this URL
en,Последно логване,Last login
en,Визитка,Contact card
en,Група->указател,Group->organizer
en,Брой лица,Number of persons
en,Брой компании,Number of companies
en,Контрагент,Partner
en,Само лица,Persons only
en,Само фирми,Companies only
en,Фирми и лица,Companies and persons
en,Група,Group
en,Съдържание,Content
en,Групи с визитки,Groups of business cards
en,Редактиране,Edit
en,Експортиране,Export
en,Фирми в групата,Companies in group 
en,Документи в ни_b50a6,Documents into the threads
en,Вносна бележка,Deposit Slip
en,Платежно нареж_52bd,Payment Order
en,Касова обмяна _25076,Cash Currency Exchange
en,Банкова обмяна_8e6b,Bank currency exchange
en,Вътрешен касов_c9c7,Internal Cash Transfer
en,Вътрешен банко_0366,Internal Bank Transfer
en,Разходен банко_9860,Outgoing Bank Transfer
en,Приходен банко_ac29,Incoming Bank Transfer
en,Разходен касов_5ac8,Debit Cash Order
en,Приходен касов_9be4,Credit Cash Order
en,Поддържани сис_2c07,Supported systems
en,Прототип,Prototype
en,Позволени типове,Allowed types
en,Няма достъпна _a3fb2,No accessible system
en,Анкета,Survey
en,Лабораторен тест,Laboratory Test
en,Разходна норма,Consumption Norm
en,Протокол за пр_2df4e,Protocol for changing LTA
en,Пускане в експ_8dd6f,Commissioning of LTA
en,Мемориален ордер,Accounting Memo
en,Болничен лист,Sick Leave
en,Трудов договор,Employment Contract
en,Ценоразпис,Price List
en,Отчет за бързи _7c74,POS Report
en,Оферта от дост_b4b32,Supplier Quotation
en,Експедиционно _da6c,Shipping Order
en,Циркулярно писмо,Circular Letter
en,Циркулярен имейл,Circular Email
en,Списък с контакти,Contact List
en,Отпечатъци,Fingerprints
en,Спам,Spam
en,Разписки,Receipts
en,Върнати,Returned
en,Съобщения,Messages
en,Акаунт,Account
en,Тема,Topic
en,Локации на кон_142df,Locations of partners
en,Друг,Other
en,Фабрика,Factory
en,Склад,Store
en,Магазин,Shop
en,Офис,Office
en,За получаване _f5844,Shipment address
en,Главна квартира,Headquarter
en,За кореспонден_20dd,For correspondence
en,Снимка,Picture
en,Координати,Coordinates
en,GLN код,GLN code
en,Юрисдикция,Jurisdiction
en,Нова локация на ,New location on 
en,Регистрация,Registration
en,Представители,Representatives
en,Решение по рег_3e9cb,Decision on registration
en,ЛК,ID card
en,Банка,Bank
en,Валидност,Validity
en,Издаване,Issuance
en,Лична карта,Identity card
en,Служебна инфор_c0d2,Business information
en,Вътрешно,Internally
en,Фото,Picture
en,Мобилен,Mobile
en,Лични комуника_9a93,Personal communications
en,Служебни комун_382c,Work communcations
en,Нас. място,City
en,Пощ. код,Postal code
en,ЕГН,EGN
en,Обръщение,Salutation
en,Импорт,Import
en,Рожден ден,Birthday
en,Запис и Нов,Save and New
en,Всички изходящ_92b1,All outgoing e-mails
en,всички,all
en,добави,added
en,За,Re
en,коментар,comment
en,сподели,share
en,Редактиране на,Edit of
en,Наистина ли ис_9f50b,Are you sure you want to ACTIVATE the document?
en,Сигнал,Signal
en,Молба за отпуск,Leave Application
en,Входящ документ,Incoming Document
en,Задача,Task
en,Добавяне на но_877ab,Adding new document to this thread
en,са преместени в,are moved to
en,нишки от,threads from
en,Преместване на_ad72,Move all
en,« Връщане,« Back
en,Продължение »,Continue »
en,Нова папка на л_4ecb,New person folder
en,Нова папка на ф_bbf2,New company folder
en,Съществуваща п_0174,Existing folder
en,Преместване към,Move to
en,Първи документ_e7b9,First document in the thread
en,Баркодове,Barcodes
en,Преглед,Preview
en,Грешна парола _88a27,Wrong password or username
en,Затворен,Closed
en,Резолюции,Resolution
en,Оценки,Ratings
en,Превенции,Prevention
en,Корекции,Corrections
en,Типове,Types
en,Системи,Systems
en,Компонент,Компонент
en,Последно изчис_7770,Last calculated
en,е добавен в,was added to
en,От URL,From URL
en,Разширения,File extensions
en,Макс. размер,Max file size
en,добавяне на файл,adding new file
en,Качване,Upload
en,Поправка,Repair
en,Стойност по по_acbfc,Default value
en,Настройки на пакета,Settings for package
en,файл,file
en,Прикачване на _4ad50,Attach a file
en,линк,link
en,Добавяне на,Adding new
en,изходящ имейл,outgoing e-mail
en,Циркулярни писма,Circular letters
en,Циркулярни име_3d6e,Circular emails
en,Ценоразписи,Price lists
en,Фактури за про_aec89,Sales Invoice
en,Списъци с конт_d23a7,Contact lists
en,Сигнали,Issues
en,Резолюция на с_c297a,Issues Resolution
en,Разходни касов_8e6a,Debit cash orders
en,Разходни банко_a3df,Outgoing bank transfers
en,Разходни Норми,Consumption norms
en,Приходни касов_b832,Credit cash orders
en,Приходни банко_d760,Incoming bank transfers
en,Превантивни де_876d,Preventive action
en,Платежни нареж_731d,Payment orders
en,Оценка на сигнал,Issue Evaluation
en,Оферти за покупки,Quotations for purchases
en,Отчети за бърз_50379,Reports for quick sales
en,Нареждане разп_4678,Cash payment order
en,Коригиращи дей_d8b4,Correcting actions
en,Експедиционни _b21d,Shipping orders
en,Дълготрайни ак_6a98,Fixed assets
en,ДА Документи,LTA documents
en,Вътрешни касов_29a2,Internal cash transfers
en,Вътрешни банко_f42d,Internal bank transfers
en,Входящи имейли,Incoming e-mails
en,Входящи докуме_aae3,Incoming documents
en,Вносни бележки,Deposit slips
en,Банкови обмени_aab5,Bank exchanges of currencies
en,Мерки,Measures
en,Опаковки,Packaging
en,Продукти в кат_97d96,Products in catalog
en,Няма записи,No records
en,Наистина ли же_59fc6,Do you really want to recover the document?
en,Възстановяване,Recovery
en,Нова стойност,New value
en,Стара стойност,Old value
en,Поле,Field
en,Адресни данни,Address details
en,Езици,Languages
en,Tел. код,Tel. code
en,НаименованиеBG,NameBG
en,Сваляния,Downloads
en,Кофи,Buckets
en,Екстрактнато,Extracted
en,Кофа,Bucket
en,Данни Id,Data Id
en,Манипулатор,Manipulator
en,Последни,Last
en,Наистина ли же_250da,Do you really want to remove all records?
en,Изпразване,Emptying
en,Авто скриване,Auto hide
en,Екшън,Action
en,Контролер,Controller
en,Под меню,Sub-menu
en,Меню,Menu
en,Ред,Row
en,Елементи на ме_1d410,Menu Items
en,Освободено,Released
en,Събудено,Awoken
en,Оттеглено,Rejected
en,Скрито,Hidden
en,Приключено,Closed
en,Отворено,Opened
en,Активирано,Acivated
en,Чакащо,Waiting
en,Чернова,Draft
en,Ден от края на _943bd,Day from the end of the month
en,години,years
en,месецa,months
en,Проект,Project
en,Следващо напом_731f,Next reminder
en,Прогрес,Progress
en,Именници,Name days
en,Ден от седмицата,Day of Week
en,Международен,International
en,Мюсюлмански,Muslim
en,Православен,Orthodox
en,Отработване,Work off
en,Неработен,Playday
en,Тип на празника,Holiday type
en,Кат. Великден,Catholic Easter
en,Великден,Easter
en,Национален пра_678b,National holiday of
en,Месец,Month
en,Седмица,Week
en,Списък,List
en,Операции,Operations
en,Лимити,Limits
en,Периоди,Periods
en,Пера,Items
en,Не е включен в _a3d49,It is not in lists
en,Промяна,Change
en,Дебитори,Debtors
en,Съдилище,Court
en,Решение по рег_db60e,Court registration No
en,Бележки,Notes
en,Телефони,Phones
en,Комуникации,Communications
en,Всички групи,All groups
en,Пощенски код,Postal code
en,Данъчен №,VAT No
en,Последно проме_2336,Last modified
en,Последно добав_b214,Last added
en,Азбучно,Alphabetic
en,Нишки от докум_96092,Threads with documents
en,Действия с изб_dff97,With selected rows
en,Английски,English
en,Български,Bulgarian
en,Добавен на,Added on
en,Размер,Size
en,Съдържа се в,Contained in
en,Вземи,Take
en,Линк,Link
en,Профили,Profiles
en,Разкачане на в_800a0,Disconnect the business card from the user
en,Редактиране на_8821,Editing user login information
en,Редактиране на_7b58,Edit of user profile
en,Подпис,Signature
en,Лого EN,Logo EN
en,Лого,Logo
en,Създаден на,Created on
en,Потребителски _2eff,User profile
en,Наистина ли же_eb7d0,Do you really want to create a folder for documents to
en,Профил,Profile
en,Сайт/Блог,Site/Blog
en,Моб.,Mob.
en,Секретен,Secret
en,Общ,Shared
en,Личен,Personal
en,Екипен,Team
en,Всеки понеделн_02c2,Every Monday
en,Всеки вторник,Every Tuesday
en,Всяка сряда,Every Wednesday
en,Всеки четвъртък,Every Thursday
en,Всеки петък,Every Friday
en,Всяка събота,Every Saturday
en,Всеки ден,Every day
en, е спрян., is stopped.
en, е стартиран., is started.
en,Конфигуриране,Configuring
en,Непопълнено за_dfe6,Blank required field
en,Вече съществув_3488,Entry already exists with the same data
en,Файлове в папка,Files in a folder
en,Сорс,Source
en,Хедъри,Headers
en,Текст,Text
en,Сваляне,Download
en,Версии,Versions
en,Детайли,Details
en,Въведете отнов_2206,Enter the password again for confirmation
en,Паролата трябв_08f2,The password must be at least
en,Заличен,Deleted
en,Блокиран,Blocked
en,Неактивиран,Inactivated
en,Парола (пак),Password (again)
en,Изглед,Preview
en,Препращане,Forward
en,Кп,Cp
en,Всички входящи_3bf7,All incoming e-mails
en,Размер:,Size:
en,Липсва заглавие,Missing title
en,дни,days
en,Обновяване на _1201f,System Update
en,Имейл акаунт,Email account
en,Изисква се,Required
en,Не се изисква,Not required
en,Без криптиране,Without encryption
en,Да,Yes
en,Не,No
en,Дали писмото д_febd9,Whether the letter to be deleted from IMAP box after receiving in the system?
en,Спрян,Stopped
en,Активен,Active
en,С валидиране,Validation
en,Без валидиране,Without validation
en,По подразбиране,By default
en,Корпоративна,Corporate
en,Събирателна,Collecting
en,Самостоятелна,Separate
en,С рутиране,Routing
en,Без рутиране,Without Routing
en,"Имейл адреса, с_c775","Email address, corresponding of the account"
en,Аутентикация,Authentication
en,Изтриване?,Delete?
en,Изтегляне,Download
en,IMAP папка,IMAP folder
en,Сертификат,Certificate
en,Сигурност,Security
en,Имейл кутии,Mailboxes
en,SMTP сървър,SMTP server
en,Сървър,Server
en,Протокол,Protocol
en,Получаване,Receiving
en,Имейл акаунти,Email Accounts
en,Обръщения,Addressings
en,Непарсируеми,Unparsable
en,Сметки,Accounts
en,Отношения,Relations
en,Проекти,Projects
en,Нишка,Thread
en,Теми,Subjects
en,Нов проект,New Project
en,Ново лице,New Person
en,Нова фирма,New Company
en,символа,symbols
en,Въведената сто_ab9f,Input value is above the permissible
en,Лог,Log
en,Форум,Forum
en,Блог,Blog
en,Сайт,Site
en,Планиране,Planning
en,Производство,Production
en,Точки на продажба,Points of sale
en,Анкети,Surveys
en,Поддръжка,Support
en,Промени,Changes
en,Файлове,Files
en,Ценообразуване,Pricing
en,Събитие,Event
en,Разглеждане,See
en,Хранилище,Repository
en,Игнориране,Ignore
en,Път,Path
en,Път до хранилище,Path to repository
en,Подпапка,Subfolder
en,Няма файлове,No files
en,Група файлове,File List
en,група файлове,File List
en,Автоматизации,Automatizations
en,Последователи,Followers
en,Следени,Followed
en,Следене,Tracking
en,Споделяния,Sharings
en,Икона,Icon
en,Добавки,Additions
en,Публично съдържание,Public content
en,ПОКУПКА,PURCHASE
en,Всички покупки,All purchases
en,До склад,To store
en,От обект,Object from
en,покупка,purchase
en,Покупки « Доставки,Purchases « Supplies
en,Закупчик,Buyer
en,Всички разпределени групи файлове,All allocated groups of files
en,Отстъпка,Discount
en,К-во: Д / П,Qty: D / O
en,Остатък,Balance
en,Фактурирано,Invoiced
en,Срок до,Date to
en,Спиране,Stop
en,Списък с контакти,Contact List
en,Админ,Admin
en,Хранилища,Repositories
en,Последни файлове,Latest Files
en,Име на файл,Filename
en,Картинки в Галерията,Pictures in the Gallery
en,Картинки,Pictures
en,Кофи за файлове,File Buckets
en,Допустими разширения,Allowed extensions
en,за добавяне,for adding
en,за сваляне,for download
en,Файлове в хранилищата,Files in repositories
en,Прикачени файлове в коментарите,Attachments in comments
en,PDF-и на документи,PDFs of documents
en,Лого на хранилката,Feeder logo
en,Снимки,Pictures
en,Качени от архив,Uploaded from archive
en,Генерирани от разглеждането на файловете,Generated by the file views
en,Прикачени файлове в постингите,Attachments in Postings
en,Прикачени файлове в имейлите,E-mail attachments
en,CRM Файлове,CRM files
en,Прикачени файлове в масовите имейли,Attachments in Mass emails
en,CSV контактни данни,CSV contact data
en,Прикачени файлове в човешки ресурси,Attachments in HR
en,Прикачени файлове в болнични листи,Attachments in Hospital lists
en,Прикачени файлове в задачи,Attachments in Tasks
en,Прикачени файлове в напомнянията,Attachments in Reminders
en,Файлове към блог-статиите,Files to Blog articles
en,Файлове във входящите документи,Files in incoming documents
en,Прикачени файлове в поддръжка,Attachments in Support
en,Прикачени файлове в социални мрежи,Attachments in Social networks
en,Аватари на потребители,Users avatars
en,Файлове към продукта,Files to the product
en,Илюстрация на продукта,Product illustration
en,Прикачени файлове в бележки,Attachments in Notes
en,CSV за импорт,CSV for import
en,Тестови файлове,Test files
en,Универсални продукти,General products
en,Чернови документи,Draft documents
en,също добави документ,also add a document
en,и добави други документи,and add other documents
en,и друг документ,and other document
en,Транспортна линия,Transport line
en,Транспортни линии,Transport lines
en,транспортна линия,transport line
en,Заповед за отпуск,Leave Order
en,Командировка,Travel Order
en,Дестинация,Destination
en,Допълнително,Additionally
en,Превозвач,Carrier
en,Транспортна фирма,Transport company
en,Подотчетно лице,Accountable person
en,седм.,week
en,мес.,month
en,Превозни средства,Vehicles
en,Родители,Parents
en,Майка,Mother
en,Баща,Father
en,Населено място: град или село и община,Location: town or village and municipality
en,Усмивка,Smile
en,Усмивки,Smiles
en,Широка усмивка,Big smile
en,Супер!,Super!
en,Бира,Beer
en,Въпрос?,Question?
en,Сърце,Heart
en,Мисля,Think
en,Удебелен текст,Bold
en,Наклонен текст,Italic
en,Подчертан текст,Underline
en,Цвят на буквите,Letters color
en,Сини букви,Blue letters
en,Червени букви,Red letters
en,Зелени букви,Green letters
en,Сиви букви,Gray letters
en,Цвят на фона,Background color
en,Жълт фон,Yellow background
en,Зелен фон,Green background
en,Червен фон,Red background
en,Черен фон,Black background
en,Заглавие,Title
en,Блок,Block
en,Цитат,Quote
en,Успех,Success
en,Съвет,Advice
en,Неномериран списък,Unnumbered list
en,Номериран списък,Numbered list
en,Добавяне на файлове/документи,Add files/documents
en,Сложи,Put
en,Черта,Line
en,Добавяне на картинка,Add a picture
en,Добавяне на документ/и от системата,Add document/s from the system
en,Просрочени,Overdue
en,Продажби « Търговия,Sales « Commerce
en,Протокол,Protocol
en,Протоколи,Protocols
en,Декларации,Declarations
en,Приключени сделки,Completed deals
en,Протоколи за извършени услуги,Protocols for services
en,Търговски маршрути,Trade routes
en,Посещения,Visits
en,Декларации за съответствие,Declaration of conformity
en,Към документ,For document
en,Твърдения,Assertions
en,Приключване на продажба,Sale Complete
en,Наш персонал,Our staff
en,Приемателни протоколи за услуги,Protocols for receiving services
en,Приключване на покупка,Purchase Complete
en,Продаваеми,Marketable
en,Купуваеми,Buyable
en,Складируеми,Storable
en,Вложими,Convertible
en,ДМА,TFA
en,Дълготрайни материални активи,Tangible fixed assets
en,Производими,Producible
en,Настройки « Счетоводство,Settings « Accounting
en,Пропуснати,Missed
en,Титла,Title
en,ДА « Счетоводство,LTA « Accounting
en,Книги « Счетоводство,Books « Accounting
en,Бъдещ,Future
en,Чакащ,Pending
en,Приключен,Closed
en,Професия,Profession
en,Липсва избор за,Missing choice for
en,Таблица,Table
en,Графика,Chart
en,Професии,Professions
en,Бюджетиране « Финанси,Budget « Finance
en,Валути « Финанси,Currencies « Finance
en,ТРЗ « Персонал,Payroll « Staff
en,Обяснение,Explanation
en,Плащания,Payments
en,Падеж,Maturity
en,Транспортни средства,Means of transport
en,Рег. номер,Reg. number
en,Блог статии,Blog articles
en,Категория,Category
en,Категории,Categories
en,Препратки,References
en,Форуми,Forums
en,Форумни дъски,Forum boards
en,Темите,The subjects
en,кога,when
en,къде,where
en,кой,who
en,Дъски,Boards
en,Постинги,Postings
en,История на хитовете,Hits history
en,Рефериране,Reference
en,Ресурси,Resources
en,Ресурс,Resource
en,SNM « Сайт,SNM « Site
en,Количества,Quantities
en,Информация за продукта, Product information
en,Няма продаваеми Спецификации,No marketable Specifications
en,Контактни дани, Contact info
en,Запитване за поръчков продукт,Custom Product Inquiry
en,Липсваща кутия,Missing inbox
en,на сървъра,on the server
en,Възможен е проблем със сървъра,There is possible problem with the server
en,Сгрешен домейн,Wrong domein
en,Наистина ли имейла започва с, Are you sure that the email begins with
en,Сървъра на, The server
en,"не отговаря. Проверете имейл-а", "doesn't respond, Check the email"
en,Благодарим Ви за запитването, Thank you for the inquiry
en,бр., pcs
en,Недопустими символи в число/израз,Inadmissible symbols in number/expression
en,Избери,Choose
en,Добавяне на файл(ове),Add file(s)
en,Линк към файла за вземане,File link
en,Няма резултати,No results found
en,Добавете линк,Add link
en,Заглавия,Headings
en,Въведете количество, Please insert quantity
en,Добави,Add
en,Изображение,Image
en,Изображения в галерия,Gallery images
en,Качен,Uploaded
en,Разгледан,Viewed
en,Избор на документ,Select document
en,Създадено,Created
en,запитване,inquiry
en,Запитвания,Inquiries
en,Маркетинг,Marketing
en,Избор на папка,Folder selection
en,Пресроченo,Overdue
en,От склад,From store
en,Лице за връзка,Contact name
en,Вашата държава,Your country
en,Вашият имейл,Your name
en,Вашата фирма,Your company
en,Вашият телефон,Your phone number
en,Вашият пощенски код,Your post code
en,Вашият адрес,Your address
en,"Моля, изберете текущ/а","Please, choose current"
en,"Възможен е проблем с домейна","Possible problem with the domain"
en,"Благодарим за Вашето запитване, получено на [#1#] в [#2#] чрез нашия уеб сайт.","Thank you for your inquiry received on [#1#] at [#2#] through our web site."
en,Счетоводен признак за групиране,Accounting attribute grouping
en,само за администраторите на сайта,Site Administrators Only
en,Дефиниции,Definition
en,Средства,Means Of
en,Методи на плащане,Payment methods
en,Бизнес параметри,Business parameters
en,Поддръжка на,Support of
en,Технологична рецепта,Bill of materials
en,Технологични рецепти,Bills of materials
en,Имате ли някакви въпроси за,Do you have any questions for
en,чрез,via
en,Ваш реф. №,Your ref. №
en,Ваш реф.,Your ref.
en,Бюджет,Budget
en,Чакащи,Pending
en,Проформи,Proforma Invoices
en,Проформа фактура,Proforma Invoices
en,Приключвания,Closures
en,Декларация,Declaration
en,Отговарят на, Meet the requirements
en,Материали,Materials
en,Изработени от, Made of
en,Допълнения,Additions
en,ПБД,IBT
en,РБД,OBT
en,Финансови,Financial
en,ПОЛ,URP
en,Аванси,Advance
en,Прехвърляния,Transfers
en,Експедици,Shipping orders
en,Получавания,Arrivals
en,Трансфери,Store receipts
en,Моля запознайте се с нашето нареждане разписка,Please see our cash payment order
en,Моля запознайте се с нашата вносна бележка,Please see our deposit slip
en,Моля запознайте се с нашия приходен банков документ,Please see our incoming bank transfer
en,Моля запознайте се с нашето платежно нареждане,Please see payment order
en,Моля запознайте се с нашия разходен банков документ,Please see our outgoing bank transfer
en,Моля запознайте се с нашия приходен касов ордер,Please see our credit cash order
en,Моля запознайте се с нашия разходен касов ордер,Please see our debit cash order
en,Моля запознайте се с нашата,Please see our
en,Моля запознайте се с нашия,Please see our
en,Моля запознайте се с нашето,Please see our
en,Моля запознайте се с,Please see
en,покупка,purchase
en,продажба,sale
en,Дебитно известие,Debit note
en,Кредитно известие,Credit note
en,приложената фактура,attached invoice
en,приложената проформа фактура,attached proforma invoice
en,приложеното дебитно известие,attached debit note
en,приложеното кредитно известие,attached credit note
en,приемателен протокол,acceptance protocol
en,предавателен протокол,emitting protocol
en,Моля запознайте се с нашата декларация за съответствие,Please see our declaration of compliance
en,Моля запознайте се с препратения имейл,Please see forwarded email
en,Моля запознайте се с нашия авансов отчет,Please see our advance report
en,Моля запознайте се с нашия документ,Please see our document
en,Моля запознайте се с нашия ценоразпис,Please see our price list
en,Моля запознайте се с нашата оферта,Please see our quotations
en,Моля запознайте се с нашата складова разписка,Please see our store receipt
en,Моля запознайте се с нашето експедиционно нареждане,Please see our shipping order
en,Запитване,Inquiry
en,Запитване->Параметри,Inquiry->Parameters
en,Запитване->Драйвер,Inquiry->Driver
en,Запитване->МКП,Inquiry->MOQ
en,МКП,MOQ
en,Запитване за,Inquiry about
en,Прикачи,Attach
en,Соц,Soc
en,Бутони за споделяне в социални мрежи,Buttons for sharing in social networks
en,Проследяване,Follower
en,Бутони за проследяване в социалните мрежи,Buttons for followers in social networks
en,Новини,News
en,Интересно,Interesting
en,Политика,Politics
en,Наука,Science
en,Изкуство,Art
en,Статистика,Statistic
en,Режим,Regime
en,Разрешени,Allowed
en,С потвърждение,Confirmation
en,Забранени,Prohibited
en,Спрени,Stopped
en,Публикувана,Published
en,Оттеглена,Rejected
en,Вербално ID,Verbal ID
en,Блог коментари,Blog comments
en,Категории в блога,Blog categories
en,Новостите за нашата фирма,Nows for our firm
en,Интересни неща за бизнеса и около него,Interesting news for business and around us
en,"Позиция по въпроси касаещи България, Европа и света","Position on issues relating to Bulgaria, Europe and the world"
en,Достиженията на науката в нашия бизнес,Achievements of science in our business
en,Творческото начало в бизнеса,Creativity in business
en,"Отчети и доклади, за любителите на цифрите",Records and reports for lovers of numbers
en,Основно меню,Main Menu
en,Гласувания,Votes
en,Гласуване за,Votes for
en,Регистър за вербални id-та,Registers for verbal id
en,Добавки към публичната страница,Supplements public page
en,Метод,Method
en,Максимално,Max
en,Таг,Tag
en,Конкатениране,Concatenation
en,Разделител,Delimiter
en,Покажи,Show
en,Записи от сензорите,Records from sensors
en,Сензор,Sensor
en,Съобщения от сензорите,Messages from sensors
en,Важност,Importance
en,Аларма,Alarm
en,Широчина,Width
en,Записи на камера,Records from cam
en,Маркираните,Marked
en,Предефинирани позиции на камери,Predefined camera position
en,Индикатори на входовете и изходите,Exits and Entries indicators
en,Записи на индикаторите,Indicators records
en,Логика,Logic
en,Логически блокове,Logic blocs
en,Към момент,At the time
en,Съобщения за грешка,Error Messages
en,Обекти 002C дост_8dec5,Objects available for publication
en,цените са в,prices are in
en,без извадени отстъпки,without discounts
en,Опционални,Optional
en,Оферирани,Quoted
en,продукти и услуги,products and services
en,Включено,Included
en,год.,years
en,пакет,package
en,стек,stack
en,кашон,carton
en,ролка,roll
en,чувал,sack
en,бака,pail
en,варел,barrel
en,клетка,cage
en,палет,pallet
en,Изходящи оферти,Outgoing Quotations
en,оферта,quotation
en,Отделно,Separately
en,Без начисление,Without charge
en,Показване,Display
en,Забележки,Notice
en,Автоматично,Аutomatic
en,Разширено,Еxtensively
en,Кратко,Short
en,брой,piece
en,Мерни единици,Measures
en,Продаваем,Marketable
en,Купуваем,Purchase
en,Складируем,Storage
en,Вложим,Invest
en,Дълготраен актив,Fixed asset
en,Производим,Produce
en,кг,kg
en,т,t
en,м,m
en,км,km
en,кв.м,sq.m
en,куб.м,cub.m
en,л,l
en,мл,ml
en,бр.,pcs
en,хил. бр.,K pcs  
en,сек.,s
en,мин.,min
en,kWh,kWh
en,kg/m3,kg/m3
en,г,g
en,мг,mg
en,см,cm
en,мм,mm
en,μ,μ
en,w,w
en,A,A
en,мил.амп,mA
en,Ω,Ω
en,K,K
en,мол,mol
en,cd,cd
en,J,J
en,g/cm3,g/cm3
en,kg/L,kg/l
en,На момента,Cash on Delivery
en,50% авансово и 50% преди експедиция,50% downpayment and 50% before shipment
en,30% авансово и 70% преди експедиция,30% downpayment and 70% before shipment
en,20% авансово и 80% преди експедиция,20% downpayment and 80% before shipment
en,100% авансово,100% downpayment
en,100% преди експедиция,100% before shipment
en,До 3 дни след фактуриране,Until 3 days after invoicing
en,До 7 дни след фактуриране,Until 7 days after invoicing
en,До 10 дни след фактуриране,Until 10 days after invoicing
en,До 15 дни след фактуриране,Until 15 days after invoicing
en,До 21 дни след фактуриране,Until 21 days after invoicing
en,До 30 дни след фактуриране,Until 30 days after invoicing
en,Маркери,Markers
en,Дилър,Dealer
en,За доставяне,For delivery
en,За плащане,For payment
en,За фактуриране,For invoice
en,без фактуриране,without invoice
en,Освободено,Without VAT 
en,Без начисляване,Without taxes
en,"Не може да добавите продукта като опционален, защото фигурира вече като задължителен!","Unable to add product as optional because already included as mandatory!"
en,Българско,Bulgarian
en,Международно,International
en,Маркери,Мarkers
en,Бутони,Buttons
en,Броене на споделянията,Count share
en,Център на дейност,Activity center
en,платено,paid
en,доставено,delivered
en,Автоматично затваряне на нишките след,Closed thread automatically after
en,Мениджър на шаблони за документи,Manager of templates for documents
en,Клониране,Cloning
en,Бележка,Note
en,Приключване на период,Close Periods
en,приключване на период,close periods
en,Корекция на грешки от закръгляне,Balance repairs from rounding
en,корекция на грешки от закръгляне,balance repairs from rounding
en,Прехвърляне на салдо,Balance Transfers
en,прехвърляне на салдо,balance transfers
en,Отчет,Report
en,ДДС от касов апарат,Cash register VAT
en,Група A,Group A
en,Група Б,Group B
en,Група В,Group C
en,Група Г,Group D
en,Протокол за отговорно пазене,Consignment Protocols
en,протокол за отговорно пазене,consignment protocols
en,Нова тема в,New thread in
en,артикул,item
en,квадратен метър,square meter
en,киловатчас,kilowatt-hour
en,килограм,kilogram
en,килограм на кубичен метър,kilogram per cubic meter
en,километър,kilometer
en,кубичен метър,cubic meter
en,литър,liter
en,метър,meter
en,милилитър,milliliter
en,минута,minute
en,секунда,second
en,тон,ton
en,хиляди бройки,thousand pieces
en,Изчислена,Calculated
en,Групирай,Group
en,Начално салдо,Opening balance
en,Крайно салдо,Closing balance
en,Хронология,Chronology
en,Групиране,Grouping
en,Назад,Back
en,Контрагенти,Partners
en,Вграждане,Embed
en,Акаунти,Accounts
en,Манипулатори,Manipulator
en,"Имейли, които не могат да се парсират",Emails that are unparsable
